stock_id,feature_date,target,max_return,max_return_date,trading_days_count
1612,2024-03-31,1,0.46688206785137315,2024-04-19,22
1614,2024-03-31,1,0.12390488110137661,2024-05-03,22
1615,2024-03-31,1,0.2017391304347825,2024-04-18,22
1616,2024-03-31,1,0.48550724637681164,2024-04-22,22
1617,2024-03-31,1,0.7729729729729728,2024-04-22,22
1618,2024-03-31,1,0.871313672922252,2024-04-22,22
1701,2024-03-31,0,0.019823788546255477,2024-04-10,22
1702,2024-03-31,1,0.08726003490401396,2024-04-29,22
1707,2024-03-31,0,0.022082018927444796,2024-04-08,22
1708,2024-03-31,0,0.03559870550161817,2024-04-30,22
1709,2024-03-31,0,0.02564102564102564,2024-04-10,22
1710,2024-03-31,0,0.022222222222222143,2024-04-10,22
1711,2024-03-31,1,0.053030303030303066,2024-04-10,22
1712,2024-03-31,1,0.07493540051679583,2024-05-02,22
1713,2024-03-31,1,0.11578947368421053,2024-04-09,22
1714,2024-03-31,0,0.04441913439635542,2024-05-03,22
1717,2024-03-31,1,0.07017543859649109,2024-04-10,22
1718,2024-03-31,1,0.08965517241379316,2024-05-02,22
1720,2024-03-31,0,0.00602409638554204,2024-04-09,22
1721,2024-03-31,0,0.030405405405405355,2024-04-10,22
1722,2024-03-31,1,0.08253968253968258,2024-05-02,22
1723,2024-03-31,0,0.004149377593360996,2024-04-01,22
1725,2024-03-31,1,0.5267857142857142,2024-04-30,22
1726,2024-03-31,0,0.01125000000000007,2024-04-08,22
1727,2024-03-31,0,0.03361344537815126,2024-04-02,22
1730,2024-03-31,0,0.0035273368606701188,2024-04-08,22
1731,2024-03-31,0,0.015065913370998062,2024-04-01,22
1732,2024-03-31,0,0.04812834224598923,2024-04-23,22
1733,2024-03-31,1,0.11999999999999991,2024-04-08,22
1734,2024-03-31,0,0.04663923182441689,2024-04-09,22
1735,2024-03-31,0,0.03508771929824549,2024-04-30,22
1736,2024-03-31,1,0.2112676056338028,2024-05-02,22
1737,2024-03-31,1,0.05457227138643072,2024-04-18,22
1742,2024-03-31,1,0.10914454277286144,2024-04-24,22
1752,2024-03-31,0,0.011714589989350311,2024-04-09,22
1760,2024-03-31,0,0.045454545454545456,2024-04-08,22
1762,2024-03-31,0,0.013306038894575201,2024-04-02,22
1773,2024-03-31,0,0.04851752021563342,2024-04-12,22
1776,2024-03-31,0,0.043478260869565216,2024-04-11,22
1777,2024-03-31,0,0.004744958481613354,2024-04-30,22
1780,2024-03-31,0,0.0027855153203343017,2024-04-01,22
1781,2024-03-31,1,0.05431309904153352,2024-04-08,22
1783,2024-03-31,0,0.040481400437636636,2024-04-02,22
1784,2024-03-31,1,0.18589743589743593,2024-04-26,22
1785,2024-03-31,0,0.04944500504540874,2024-04-15,22
1786,2024-03-31,1,0.22176591375770013,2024-04-10,22
1788,2024-03-31,0,0.0035587188612099642,2024-04-01,22
1789,2024-03-31,1,0.05967450271247748,2024-04-30,22
1795,2024-03-31,1,0.14144736842105263,2024-04-12,22
1796,2024-03-31,1,0.09428129829984534,2024-04-01,22
1799,2024-03-31,0,0.04316546762589928,2024-04-30,22
1802,2024-03-31,0,0.04069767441860461,2024-04-03,22
1805,2024-03-31,1,0.24462365591397833,2024-05-03,22
1806,2024-03-31,1,0.13875598086124413,2024-05-02,22
1808,2024-03-31,0,0.008064516129032258,2024-04-01,22
1809,2024-03-31,0,0.03717472118959108,2024-04-01,22
1810,2024-03-31,1,0.3189655172413794,2024-04-17,22
1813,2024-03-31,0,0.02200488997555009,2024-04-15,22
1815,2024-03-31,1,0.07486631016042793,2024-04-01,22
1817,2024-03-31,1,0.06684491978609626,2024-05-02,22
1903,2024-03-31,1,0.2660714285714287,2024-05-02,22
1904,2024-03-31,0,0.02586206896551724,2024-04-23,22
1905,2024-03-31,1,0.06034482758620699,2024-05-02,22
1906,2024-03-31,0,0.025641025641025664,2024-05-02,22
1907,2024-03-31,1,0.07000000000000005,2024-04-29,22
1909,2024-03-31,1,0.08813559322033904,2024-05-02,22
2002,2024-03-31,1,0.09832635983263605,2024-04-10,22
2006,2024-03-31,1,0.09840810419681638,2024-04-03,22
2007,2024-03-31,1,0.25247524752475253,2024-04-10,22
2008,2024-03-31,1,0.13626373626373633,2024-05-03,22
2009,2024-03-31,1,0.5033377837116153,2024-04-15,22
2010,2024-03-31,1,0.20526315789473676,2024-05-03,22
2012,2024-03-31,1,0.10173160173160163,2024-04-03,22
2013,2024-03-31,1,0.07366771159874613,2024-04-03,22
2014,2024-03-31,1,0.15158371040723972,2024-04-10,22
2015,2024-03-31,1,0.05774647887323936,2024-04-03,22
2017,2024-03-31,1,0.14545454545454545,2024-04-30,22
2020,2024-03-31,1,0.058823529411764705,2024-04-29,22
2022,2024-03-31,1,0.17857142857142858,2024-04-11,22
2023,2024-03-31,1,0.10891089108910894,2024-04-09,22
2024,2024-03-31,1,0.05555555555555552,2024-04-02,22
2025,2024-03-31,1,0.2692307692307691,2024-04-10,22
2027,2024-03-31,1,0.06712328767123295,2024-04-18,22
2028,2024-03-31,1,0.19056974459724957,2024-04-09,22
2029,2024-03-31,1,0.07638888888888887,2024-04-09,22
2030,2024-03-31,1,0.0944444444444444,2024-04-09,22
2031,2024-03-31,1,0.061788617886178815,2024-04-09,22
2032,2024-03-31,1,0.23961661341853024,2024-04-10,22
2033,2024-03-31,1,0.19062500000000004,2024-04-15,22
2034,2024-03-31,0,0.04581673306772902,2024-04-10,22
2035,2024-03-31,0,0.018461538461538505,2024-04-16,22
2038,2024-03-31,1,0.28729281767955794,2024-04-19,22
2049,2024-03-31,0,0.032667876588021776,2024-04-01,22
2059,2024-03-31,1,0.144,2024-04-09,22
2061,2024-03-31,1,0.5498489425981872,2024-04-19,22
2062,2024-03-31,1,0.07705479452054795,2024-04-19,22
2063,2024-03-31,1,0.08534322820037109,2024-04-30,22
2064,2024-03-31,0,0.029702970297029656,2024-04-10,21
2065,2024-03-31,0,0.009463722397476363,2024-04-09,22
2066,2024-03-31,1,0.5666327568667345,2024-04-30,22
2067,2024-03-31,0,0.003921568627451036,2024-04-22,22
2069,2024-03-31,1,0.1037735849056604,2024-04-09,22
2070,2024-03-31,0,0.04062909567496735,2024-04-01,22
2071,2024-03-31,0,0.00792393026941363,2024-04-09,22
2072,2024-03-31,0,0.013002364066193853,2024-04-10,22
2073,2024-03-31,1,0.05008347245409015,2024-04-17,22
2101,2024-03-31,1,0.5607940446650125,2024-04-29,22
2102,2024-03-31,1,0.1736694677871147,2024-04-26,22
2103,2024-03-31,1,0.1015118790496761,2024-04-22,22
2104,2024-03-31,1,0.06666666666666658,2024-04-30,22
2105,2024-03-31,0,0.01,2024-04-01,22
2106,2024-03-31,1,0.07009345794392523,2024-04-18,22
2107,2024-03-31,1,0.1469979296066253,2024-05-02,22
2108,2024-03-31,0,0.0377643504531722,2024-05-03,22
2109,2024-03-31,0,0.03746397694524487,2024-04-08,22
2114,2024-03-31,0,0.009009009009009009,2024-04-02,22
2115,2024-03-31,1,0.11932773109243688,2024-05-03,22
2201,2024-03-31,1,0.09251101321585921,2024-05-03,22
2204,2024-03-31,1,0.1583011583011583,2024-04-12,22
2206,2024-03-31,1,0.1946666666666666,2024-05-02,22
2207,2024-03-31,0,0.026438569206842923,2024-04-01,22
2208,2024-03-31,1,0.061007957559681615,2024-04-10,22
2211,2024-03-31,1,0.2248995983935743,2024-05-02,22
2221,2024-03-31,0,0.04296296296296305,2024-04-09,22
2227,2024-03-31,0,0.03816793893129771,2024-04-11,22
2228,2024-03-31,1,0.053159478435305885,2024-04-08,22
