stock_id,feature_date,target,max_return,max_return_date,trading_days_count
1326,2024-03-31,0,0.023550724637681108,2024-04-10,18
1336,2024-03-31,0,0.002439024390243937,2024-04-01,18
1337,2024-03-31,1,0.09803921568627454,2024-04-25,18
1338,2024-03-31,0,0.021067415730337078,2024-04-03,18
1339,2024-03-31,1,0.18208516886930995,2024-04-26,18
1340,2024-03-31,0,0.024096385542168516,2024-04-03,18
1341,2024-03-31,0,0.01718749999999991,2024-04-26,18
1342,2024-03-31,0,0.03636363636363636,2024-04-02,18
1343,2024-03-31,1,0.0754039497307001,2024-04-12,18
1402,2024-03-31,0,0.003007518796992524,2024-04-01,18
1409,2024-03-31,1,0.08653846153846152,2024-04-25,18
1410,2024-03-31,0,0.021067415730337078,2024-04-24,18
1413,2024-03-31,1,0.12222222222222218,2024-04-26,18
1414,2024-03-31,1,0.07712082262210797,2024-04-26,18
1416,2024-03-31,1,0.11618257261410776,2024-04-22,18
1417,2024-03-31,0,0.017621145374449435,2024-04-02,18
1418,2024-03-31,0,0.028231797919762346,2024-04-08,18
1419,2024-03-31,1,0.13815789473684204,2024-04-22,18
1423,2024-03-31,0,0.03225806451612903,2024-04-02,18
1432,2024-03-31,0,0.002652519893899053,2024-04-01,18
1434,2024-03-31,0,0.029279279279279376,2024-04-10,18
1435,2024-03-31,0,0.043564356435643624,2024-04-15,18
1436,2024-03-31,1,0.242152466367713,2024-04-26,18
1437,2024-03-31,0,0.043749999999999956,2024-04-10,18
1438,2024-03-31,1,0.21875,2024-04-22,18
1439,2024-03-31,1,0.06785714285714281,2024-04-26,18
1440,2024-03-31,1,0.3543046357615894,2024-04-26,18
1441,2024-03-31,0,0.007407407407407381,2024-04-10,18
1442,2024-03-31,1,0.23777777777777784,2024-04-26,18
1443,2024-03-31,1,0.2235915492957747,2024-04-19,18
1444,2024-03-31,0,0.04281009879253574,2024-04-26,18
1445,2024-03-31,0,0.03661327231121268,2024-04-08,18
1446,2024-03-31,1,0.1111111111111111,2024-04-26,18
1447,2024-03-31,0,0.009962640099626411,2024-04-02,18
1449,2024-03-31,1,0.06596306068601583,2024-04-09,18
1451,2024-03-31,1,0.07772020725388601,2024-04-26,18
1452,2024-03-31,1,0.05828220858895701,2024-04-11,18
1453,2024-03-31,1,0.7033333333333334,2024-04-15,18
1454,2024-03-31,0,0.04430379746835438,2024-04-08,18
1455,2024-03-31,1,0.05902777777777775,2024-04-02,18
1456,2024-03-31,1,0.16010498687664046,2024-04-25,18
1457,2024-03-31,1,0.19047619047619052,2024-04-26,18
1459,2024-03-31,1,0.21801432958034808,2024-04-26,18
1460,2024-03-31,0,0.034813925570227985,2024-04-03,18
1463,2024-03-31,1,0.060273972602739805,2024-04-09,18
1464,2024-03-31,0,0.0390625,2024-04-09,18
1465,2024-03-31,0,0.0165016501650165,2024-04-08,18
1466,2024-03-31,0,0.0,2024-04-01,18
1467,2024-03-31,1,0.13698630136986303,2024-04-25,18
1468,2024-03-31,0,0.01818181818181818,2024-04-01,18
1469,2024-03-31,0,0.0,,0
1470,2024-03-31,0,0.02625298329355612,2024-04-24,17
1471,2024-03-31,0,0.021739130434782473,2024-04-01,18
1472,2024-03-31,1,0.17802503477051454,2024-04-26,18
1473,2024-03-31,1,0.11669367909238254,2024-04-26,18
1474,2024-03-31,1,0.12145748987854252,2024-04-26,18
1475,2024-03-31,1,0.09683794466403159,2024-04-18,18
1476,2024-03-31,0,0.009041591320072333,2024-04-01,18
1477,2024-03-31,1,0.07940780619111709,2024-04-25,18
1480,2024-03-31,0,0.041841004184100423,2024-04-25,18
1503,2024-03-31,1,0.22602739726027396,2024-04-10,18
1504,2024-03-31,1,0.08950086058519786,2024-04-19,18
1506,2024-03-31,1,0.06521739130434764,2024-04-12,18
1507,2024-03-31,0,0.0,,0
1512,2024-03-31,0,0.042654028436018884,2024-04-23,18
1513,2024-03-31,1,0.23119777158774374,2024-04-15,18
1514,2024-03-31,1,0.6727272727272727,2024-04-15,18
1515,2024-03-31,1,0.05231388329979868,2024-04-10,18
1516,2024-03-31,1,0.1580547112462007,2024-04-26,18
1517,2024-03-31,0,0.04643962848297214,2024-04-11,18
1519,2024-03-31,1,0.4465592972181552,2024-04-15,18
1520,2024-03-31,0,0.0,,0
1521,2024-03-31,0,0.008739076154806529,2024-04-12,18
1522,2024-03-31,1,0.1388888888888889,2024-04-02,18
1523,2024-03-31,0,0.0,,0
1524,2024-03-31,1,0.07448275862068973,2024-04-08,18
1525,2024-03-31,0,0.0,2024-04-01,18
1526,2024-03-31,0,0.04424778761061947,2024-04-11,18
1527,2024-03-31,0,0.04681872749099647,2024-04-10,18
1528,2024-03-31,1,0.06274509803921574,2024-04-09,18
1529,2024-03-31,1,0.18168389955686848,2024-04-18,18
1530,2024-03-31,0,0.015384615384615385,2024-04-19,18
1531,2024-03-31,0,0.03409090909090917,2024-04-15,18
1532,2024-03-31,1,0.20214190093708156,2024-04-26,18
1533,2024-03-31,0,0.022964509394572057,2024-04-02,18
1535,2024-03-31,1,0.26953125000000006,2024-04-19,18
1536,2024-03-31,1,0.1047430830039525,2024-04-10,18
1537,2024-03-31,0,0.007168458781362007,2024-04-01,18
1538,2024-03-31,0,-0.0025575447570332843,2024-04-01,18
1539,2024-03-31,1,0.07128309572301425,2024-04-09,18
1540,2024-03-31,1,0.10344827586206892,2024-04-18,18
1541,2024-03-31,1,0.06771653543307082,2024-04-12,18
1558,2024-03-31,0,0.0,2024-04-01,18
1560,2024-03-31,1,0.124282982791587,2024-04-02,18
1563,2024-03-31,1,0.10081112398609506,2024-04-17,18
1565,2024-03-31,0,0.013192612137203167,2024-04-01,18
1568,2024-03-31,0,0.03448275862068968,2024-04-01,18
1569,2024-03-31,0,0.04674796747967474,2024-04-02,18
1570,2024-03-31,1,0.4878787878787879,2024-04-09,18
1580,2024-03-31,0,0.0125,2024-04-02,18
1582,2024-03-31,0,0.03169398907103831,2024-04-01,18
1583,2024-03-31,0,0.023653088042050085,2024-04-10,18
1584,2024-03-31,1,0.05673758865248227,2024-04-10,18
1585,2024-03-31,0,0.019999999999999928,2024-04-10,18
1586,2024-03-31,0,0.028124999999999956,2024-04-15,18
1587,2024-03-31,1,1.0293159609120521,2024-04-26,18
1589,2024-03-31,0,0.015594541910331468,2024-04-01,18
1590,2024-03-31,1,0.07142857142857142,2024-04-10,18
1591,2024-03-31,0,0.0044843049327353834,2024-04-01,18
1592,2024-03-31,0,0.0,,0
1593,2024-03-31,0,0.01583949313621964,2024-04-10,18
1594,2024-03-31,0,0.0,2024-04-01,18
1595,2024-03-31,0,0.01251738525730169,2024-04-10,18
1597,2024-03-31,0,0.049450549450549566,2024-04-10,18
1598,2024-03-31,0,0.029315960912052186,2024-04-09,18
1599,2024-03-31,0,0.00464396284829739,2024-04-15,18
1601,2024-03-31,0,0.0,,0
1603,2024-03-31,1,0.25892857142857145,2024-04-22,18
1604,2024-03-31,0,0.025337837837837836,2024-04-09,18
1605,2024-03-31,1,0.1185086551264981,2024-04-18,18
1606,2024-03-31,0,0.0,,0
1608,2024-03-31,1,0.5896147403685092,2024-04-19,18
1609,2024-03-31,1,0.5813953488372093,2024-04-19,18
1611,2024-03-31,1,0.1445427728613569,2024-04-18,18
1612,2024-03-31,1,0.46688206785137315,2024-04-19,18
1613,2024-03-31,0,0.0,,0
1614,2024-03-31,0,0.04380475594493116,2024-04-22,18
1615,2024-03-31,1,0.2017391304347825,2024-04-18,18
1616,2024-03-31,1,0.48550724637681164,2024-04-22,18
1617,2024-03-31,1,0.7729729729729728,2024-04-22,18
1618,2024-03-31,1,0.871313672922252,2024-04-22,18
1623,2024-03-31,0,0.0,,0
1701,2024-03-31,0,0.019823788546255477,2024-04-10,18
1702,2024-03-31,1,0.08202443280977317,2024-04-26,18
1704,2024-03-31,0,0.0,,0
1707,2024-03-31,0,0.022082018927444796,2024-04-08,18
1708,2024-03-31,0,0.017799352750809086,2024-04-10,18
1709,2024-03-31,0,0.02564102564102564,2024-04-10,18
1710,2024-03-31,0,0.022222222222222143,2024-04-10,18
1711,2024-03-31,1,0.053030303030303066,2024-04-10,18
1712,2024-03-31,0,0.03746770025839782,2024-04-23,18
1713,2024-03-31,1,0.11578947368421053,2024-04-09,18
1714,2024-03-31,0,0.01480637813211854,2024-04-09,18
1715,2024-03-31,0,0.0,,0
1716,2024-03-31,0,0.0,,0
1717,2024-03-31,1,0.07017543859649109,2024-04-10,18
1718,2024-03-31,0,0.03586206896551721,2024-04-10,18
1720,2024-03-31,0,0.00602409638554204,2024-04-09,18
1721,2024-03-31,0,0.030405405405405355,2024-04-10,18
1722,2024-03-31,0,0.03650793650793646,2024-04-25,18
1723,2024-03-31,0,0.004149377593360996,2024-04-01,18
1724,2024-03-31,0,0.0,,0
1725,2024-03-31,1,0.3154761904761905,2024-04-26,18
1726,2024-03-31,0,0.01125000000000007,2024-04-08,18
1727,2024-03-31,0,0.03361344537815126,2024-04-02,18
1729,2024-03-31,0,0.0,,0
1730,2024-03-31,0,0.0035273368606701188,2024-04-08,18
1731,2024-03-31,0,0.015065913370998062,2024-04-01,18
1732,2024-03-31,0,0.04812834224598923,2024-04-23,18
1733,2024-03-31,1,0.11999999999999991,2024-04-08,18
1734,2024-03-31,0,0.04663923182441689,2024-04-09,18
1735,2024-03-31,0,0.02339181286549699,2024-04-09,18
1736,2024-03-31,1,0.171830985915493,2024-04-26,18
1737,2024-03-31,1,0.05457227138643072,2024-04-18,18
1742,2024-03-31,1,0.10914454277286144,2024-04-24,18
1752,2024-03-31,0,0.011714589989350311,2024-04-09,18
1760,2024-03-31,0,0.045454545454545456,2024-04-08,18
1762,2024-03-31,0,0.013306038894575201,2024-04-02,18
1773,2024-03-31,0,0.04851752021563342,2024-04-12,18
1776,2024-03-31,0,0.043478260869565216,2024-04-11,18
1777,2024-03-31,0,0.003558718861209931,2024-04-26,18
1780,2024-03-31,0,0.0027855153203343017,2024-04-01,18
1781,2024-03-31,1,0.05431309904153352,2024-04-08,18
1783,2024-03-31,0,0.040481400437636636,2024-04-02,18
1784,2024-03-31,1,0.18589743589743593,2024-04-26,18
1785,2024-03-31,0,0.04944500504540874,2024-04-15,18
1786,2024-03-31,1,0.22176591375770013,2024-04-10,18
1788,2024-03-31,0,0.0035587188612099642,2024-04-01,18
1789,2024-03-31,1,0.05605786618444849,2024-04-10,18
1795,2024-03-31,1,0.14144736842105263,2024-04-12,18
1796,2024-03-31,1,0.09428129829984534,2024-04-01,18
1799,2024-03-31,0,0.01582733812949632,2024-04-08,18
1802,2024-03-31,0,0.04069767441860461,2024-04-03,18
1805,2024-03-31,1,0.17741935483870952,2024-04-22,18
1806,2024-03-31,0,0.004784688995215379,2024-04-26,18
1808,2024-03-31,0,0.008064516129032258,2024-04-01,18
1809,2024-03-31,0,0.03717472118959108,2024-04-01,18
1810,2024-03-31,1,0.3189655172413794,2024-04-17,18
1813,2024-03-31,0,0.02200488997555009,2024-04-15,18
1815,2024-03-31,1,0.07486631016042793,2024-04-01,18
1817,2024-03-31,0,0.03208556149732628,2024-04-10,18
1902,2024-03-31,0,0.0,,0
1903,2024-03-31,1,0.13214285714285712,2024-04-22,18
1904,2024-03-31,0,0.02586206896551724,2024-04-23,18
1905,2024-03-31,0,0.04525862068965521,2024-04-15,18
1906,2024-03-31,0,0.01282051282051289,2024-04-09,18
1907,2024-03-31,0,0.03833333333333329,2024-04-22,18
1909,2024-03-31,1,0.08135593220338978,2024-04-25,18
2002,2024-03-31,1,0.09832635983263605,2024-04-10,18
2006,2024-03-31,1,0.09840810419681638,2024-04-03,18
2007,2024-03-31,1,0.25247524752475253,2024-04-10,18
2008,2024-03-31,0,0.04175824175824173,2024-04-09,18
2009,2024-03-31,1,0.5033377837116153,2024-04-15,18
2010,2024-03-31,1,0.17368421052631583,2024-04-09,18
2012,2024-03-31,1,0.10173160173160163,2024-04-03,18
2013,2024-03-31,1,0.07366771159874613,2024-04-03,18
2014,2024-03-31,1,0.15158371040723972,2024-04-10,18
2015,2024-03-31,1,0.05774647887323936,2024-04-03,18
2017,2024-03-31,1,0.12727272727272726,2024-04-09,18
2020,2024-03-31,0,0.04313725490196075,2024-04-02,18
2022,2024-03-31,1,0.17857142857142858,2024-04-11,18
2023,2024-03-31,1,0.10891089108910894,2024-04-09,18
2024,2024-03-31,1,0.05555555555555552,2024-04-02,18
2025,2024-03-31,1,0.2692307692307691,2024-04-10,18
2027,2024-03-31,1,0.06712328767123295,2024-04-18,18
2028,2024-03-31,1,0.19056974459724957,2024-04-09,18
2029,2024-03-31,1,0.07638888888888887,2024-04-09,18
2030,2024-03-31,1,0.0944444444444444,2024-04-09,18
2031,2024-03-31,1,0.061788617886178815,2024-04-09,18
2032,2024-03-31,1,0.23961661341853024,2024-04-10,18
2033,2024-03-31,1,0.19062500000000004,2024-04-15,18
2034,2024-03-31,0,0.04581673306772902,2024-04-10,18
2035,2024-03-31,0,0.018461538461538505,2024-04-16,18
2038,2024-03-31,1,0.28729281767955794,2024-04-19,18
2049,2024-03-31,0,0.032667876588021776,2024-04-01,18
2059,2024-03-31,1,0.144,2024-04-09,18
2061,2024-03-31,1,0.5498489425981872,2024-04-19,18
2062,2024-03-31,1,0.07705479452054795,2024-04-19,18
2063,2024-03-31,1,0.07235621521335804,2024-04-23,18
2064,2024-03-31,0,0.029702970297029656,2024-04-10,17
2065,2024-03-31,0,0.009463722397476363,2024-04-09,18
2066,2024-03-31,1,0.4547304170905392,2024-04-26,18
2067,2024-03-31,0,0.003921568627451036,2024-04-22,18
2069,2024-03-31,1,0.1037735849056604,2024-04-09,18
2070,2024-03-31,0,0.04062909567496735,2024-04-01,18
2071,2024-03-31,0,0.00792393026941363,2024-04-09,18
2072,2024-03-31,0,0.013002364066193853,2024-04-10,18
2073,2024-03-31,1,0.05008347245409015,2024-04-17,18
2101,2024-03-31,1,0.48138957816377187,2024-04-26,18
2102,2024-03-31,1,0.1736694677871147,2024-04-26,18
2103,2024-03-31,1,0.1015118790496761,2024-04-22,18
2104,2024-03-31,0,0.03478260869565226,2024-04-26,18
2105,2024-03-31,0,0.01,2024-04-01,18
2106,2024-03-31,1,0.07009345794392523,2024-04-18,18
2107,2024-03-31,1,0.10144927536231896,2024-04-22,18
2108,2024-03-31,0,0.025679758308157143,2024-04-10,18
2109,2024-03-31,0,0.03746397694524487,2024-04-08,18
2114,2024-03-31,0,0.009009009009009009,2024-04-02,18
2115,2024-03-31,0,0.04873949579831931,2024-04-09,18
2201,2024-03-31,0,0.035242290748898765,2024-04-08,18
2204,2024-03-31,1,0.1583011583011583,2024-04-12,18
2206,2024-03-31,1,0.16399999999999995,2024-04-26,18
2207,2024-03-31,0,0.026438569206842923,2024-04-01,18
2208,2024-03-31,1,0.061007957559681615,2024-04-10,18
2211,2024-03-31,1,0.22088353413654618,2024-04-18,18
2221,2024-03-31,0,0.04296296296296305,2024-04-09,18
2227,2024-03-31,0,0.03816793893129771,2024-04-11,18
2228,2024-03-31,1,0.053159478435305885,2024-04-08,18
2230,2024-03-31,1,0.08235294117647059,2024-04-01,18
2231,2024-03-31,0,0.008333333333333333,2024-04-01,18
2233,2024-03-31,0,0.04198473282442748,2024-04-08,18
2235,2024-03-31,0,0.015306122448979591,2024-04-01,17
2236,2024-03-31,1,0.11901504787961702,2024-04-09,18
2237,2024-03-31,0,0.036269430051813496,2024-04-01,18
2239,2024-03-31,1,0.05457746478873242,2024-04-19,18
2241,2024-03-31,1,0.26865671641791034,2024-04-26,18
2243,2024-03-31,0,-0.0033222591362126715,2024-04-01,18
2245,2024-03-31,0,0.03724604966139968,2024-04-09,18
2247,2024-03-31,0,0.00946372239747634,2024-04-12,18
2248,2024-03-31,0,0.0,,7
2249,2024-03-31,1,0.06563706563706563,2024-04-01,18
2250,2024-03-31,0,0.004651162790697674,2024-04-01,18
2252,2024-03-31,0,0.009032258064516166,2024-04-01,18
2254,2024-03-31,1,0.054545454545454515,2024-04-03,18
2255,2024-03-31,0,0.00608272506082725,2024-04-01,18
2258,2024-03-31,0,0.03611738148984202,2024-04-08,18
2301,2024-03-31,0,0.04950495049504951,2024-04-03,18
2302,2024-03-31,0,0.022922636103151987,2024-04-10,18
2303,2024-03-31,0,0.026819923371647483,2024-04-10,18
2305,2024-03-31,1,0.05338809034907586,2024-04-02,18
2308,2024-03-31,0,0.01466275659824047,2024-04-01,18
2311,2024-03-31,0,0.0,,0
2312,2024-03-31,0,0.013157894736842176,2024-04-02,18
2313,2024-03-31,1,0.05597014925373134,2024-04-08,18
2314,2024-03-31,0,0.026315789473684167,2024-04-10,18
2315,2024-03-31,0,0.0,,0
2316,2024-03-31,1,0.11316397228637427,2024-04-10,18
2317,2024-03-31,1,0.07666666666666666,2024-04-09,18
2321,2024-03-31,1,0.15705128205128213,2024-04-23,18
2323,2024-03-31,1,0.13168724279835387,2024-04-26,18
2324,2024-03-31,0,0.03176795580110493,2024-04-10,18
2325,2024-03-31,0,0.0,,0
2327,2024-03-31,1,0.0676818950930626,2024-04-08,18
2328,2024-03-31,0,0.022099447513812074,2024-04-01,18
2329,2024-03-31,1,0.08536585365853672,2024-04-11,18
2330,2024-03-31,1,0.06033376123234917,2024-04-12,18
2331,2024-03-31,0,0.03492063492063496,2024-04-15,18
2332,2024-03-31,0,0.008064516129032182,2024-04-01,18
2336,2024-03-31,0,0.0,,0
2337,2024-03-31,1,0.05430711610486889,2024-04-10,18
2338,2024-03-31,1,0.06911764705882358,2024-04-10,18
2340,2024-03-31,1,0.08917197452229299,2024-04-12,18
2341,2024-03-31,0,0.0,,0
2342,2024-03-31,0,0.0344827586206897,2024-04-01,18
2344,2024-03-31,0,0.03676470588235294,2024-04-10,18
2345,2024-03-31,1,0.0755939524838013,2024-04-09,18
2347,2024-03-31,0,0.007604562737642513,2024-04-23,18
2348,2024-03-31,1,0.6186770428015564,2024-04-19,18
2349,2024-03-31,0,0.01937984496124024,2024-04-11,18
2350,2024-03-31,0,0.0,,0
2351,2024-03-31,1,0.09844559585492228,2024-04-03,18
2352,2024-03-31,0,0.004479283314669717,2024-04-01,18
2353,2024-03-31,1,0.08974358974358981,2024-04-11,18
2354,2024-03-31,0,0.0428571428571429,2024-04-01,18
2355,2024-03-31,1,0.05639913232104125,2024-04-08,18
2356,2024-03-31,0,0.013400335008375161,2024-04-01,18
2357,2024-03-31,1,0.059371362048894066,2024-04-11,18
2358,2024-03-31,0,0.0,,3
2359,2024-03-31,1,0.6413793103448275,2024-04-26,18
2360,2024-03-31,1,0.058823529411764705,2024-04-10,18
2361,2024-03-31,0,0.0,,0
2362,2024-03-31,1,0.09245742092457414,2024-04-09,18
2363,2024-03-31,1,1.0079260237780712,2024-04-26,18
2364,2024-03-31,0,0.014285714285714254,2024-04-10,18
2365,2024-03-31,1,0.14698795180722896,2024-04-09,18
2367,2024-03-31,1,0.10506566604127583,2024-04-15,18
2368,2024-03-31,0,0.02240325865580448,2024-04-08,18
2369,2024-03-31,1,0.07563025210084036,2024-04-10,18
2371,2024-03-31,1,0.2831858407079646,2024-04-22,18
2373,2024-03-31,0,0.01088435374149656,2024-04-10,18
2374,2024-03-31,1,0.725897920604915,2024-04-18,18
2375,2024-03-31,1,0.07933884297520656,2024-04-11,18
2376,2024-03-31,1,0.10126582278481013,2024-04-10,18
2377,2024-03-31,0,0.032448377581120944,2024-04-10,18
2379,2024-03-31,0,0.03214285714285714,2024-04-17,18
2380,2024-03-31,1,0.0752688172043011,2024-04-02,18
2381,2024-03-31,0,0.0,,0
2382,2024-03-31,0,0.018739352640545145,2024-04-02,18
2383,2024-03-31,1,0.11524163568773234,2024-04-09,18
2384,2024-03-31,0,0.0,,0
2385,2024-03-31,0,0.0022522522522522522,2024-04-03,18
2387,2024-03-31,0,0.03164556962025316,2024-04-01,18
2388,2024-03-31,1,0.20318725099601595,2024-04-15,18
2390,2024-03-31,1,0.053030303030303115,2024-04-12,18
2391,2024-03-31,0,0.0,,0
2392,2024-03-31,0,0.040948275862068936,2024-04-01,18
2393,2024-03-31,1,0.1641791044776119,2024-04-18,18
2395,2024-03-31,0,0.006188118811881188,2024-04-01,18
2396,2024-03-31,0,0.0,,0
2397,2024-03-31,0,0.048706240487062444,2024-04-10,18
2399,2024-03-31,0,0.01724137931034492,2024-04-02,18
2401,2024-03-31,1,0.07295373665480416,2024-04-17,18
2402,2024-03-31,1,0.05263157894736847,2024-04-09,18
2403,2024-03-31,0,0.0,,0
2404,2024-03-31,1,0.10432569974554708,2024-04-17,18
2405,2024-03-31,1,0.054973821989528646,2024-04-12,18
2406,2024-03-31,1,0.15485564304461938,2024-04-11,18
2408,2024-03-31,1,0.06794682422451985,2024-04-12,18
2409,2024-03-31,1,0.08100558659217894,2024-04-10,18
2411,2024-03-31,0,0.0,,0
2412,2024-03-31,0,0.007936507936507936,2024-04-01,18
2413,2024-03-31,0,0.030828516377649353,2024-04-01,18
2414,2024-03-31,0,0.03351955307262578,2024-04-09,18
2415,2024-03-31,0,0.02980132450331133,2024-04-09,18
2417,2024-03-31,1,0.09331797235023051,2024-04-02,18
2418,2024-03-31,0,0.0,,0
2419,2024-03-31,1,0.07301587301587292,2024-04-08,18
2420,2024-03-31,1,0.05046728971962622,2024-04-15,18
2421,2024-03-31,0,0.030534351145038167,2024-04-01,18
2423,2024-03-31,1,0.16789215686274514,2024-04-26,18
2424,2024-03-31,0,0.011666666666666714,2024-04-01,18
2425,2024-03-31,1,0.0707762557077626,2024-04-10,18
2426,2024-03-31,0,0.027777777777777776,2024-04-10,18
2427,2024-03-31,1,0.3459915611814346,2024-04-22,18
2428,2024-03-31,0,0.041916167664670656,2024-04-09,18
2429,2024-03-31,0,0.02030456852791889,2024-04-11,18
2430,2024-03-31,0,0.016107382550335607,2024-04-09,18
2431,2024-03-31,0,0.045283018867924504,2024-04-10,18
2432,2024-03-31,0,0.030651340996168657,2024-04-12,18
