price_ma_5,price_vs_ma_5,price_ma_10,price_vs_ma_10,price_ma_20,price_vs_ma_20,volume_ma_5,volume_vs_ma_5,volume_ma_10,volume_vs_ma_10,volume_ma_20,volume_vs_ma_20,price_volatility,rsi,momentum_5,momentum_10,momentum_20,stock_id_numeric,market_type,month,quarter,is_quarter_end,stock_id,feature_date,revenue_mom_latest,revenue_stability_cv
9.27,0.0,9.327,-0.0061112898037954735,9.184000000000001,0.009364111498257678,55200.0,0.7971014492753623,70300.0,0.6258890469416786,74050.0,0.5941931127616475,0.23068049684717415,56.451612903225815,-0.02421052631578957,0.005422993492407713,0.018681318681318615,20029,2,6,2,1,020029,2024-06-30,,
6.5280000000000005,0.003370098039215587,6.501,0.00753730195354553,6.308999999999999,0.03819939768584571,66600.0,0.8558558558558559,127700.0,0.4463586530931872,83050.0,0.6863335340156532,0.20641496276601803,72.00000000000001,-0.012066365007541435,0.039682539682539764,0.04800000000000004,20030,2,6,2,1,020030,2024-06-30,,
6.372,0.005963590709353462,6.465999999999999,-0.008660686668728606,6.336,0.011679292929292904,208000.0,0.14423076923076922,210900.0,0.1422475106685633,219450.0,0.1367053998632946,0.2350198265585334,58.82352941176471,-0.02286585365853655,-0.009273570324574876,0.042276422764227606,20031,2,6,2,1,020031,2024-06-30,,
6.558,0.006404391582799606,6.542999999999999,0.008711600183402168,6.319999999999999,0.04430379746835447,33000.0,0.3939393939393939,31600.0,0.41139240506329117,26550.0,0.4896421845574388,0.167426188625705,87.65432098765426,-0.001512859304084846,0.029641185647425905,0.0927152317880795,20032,2,6,2,1,020032,2024-06-30,,
3.1260000000000003,-0.011516314779270785,3.178,-0.02769037130270613,3.226,-0.04215747055176693,70200.0,1.03988603988604,209600.0,0.3482824427480916,135650.0,0.5381496498341319,0.198541882309113,27.272727272727266,-0.025236593059936974,-0.04037267080745355,-0.0492307692307693,20033,2,6,2,1,020033,2024-06-30,,
8.484,0.010136727958510172,8.611,-0.004761351759377583,8.372000000000002,0.023650262780697394,156600.0,1.4303959131545338,111100.0,2.016201620162016,114850.0,1.9503700478885502,0.2753635937237106,63.428571428571466,-0.020571428571428574,-0.0011655011655011815,0.05933250927070466,20034,2,6,2,1,020034,2024-06-30,,
7.868,0.014234875444839869,7.872,0.01371951219512202,7.7735,0.026564610535794703,6400.0,1.09375,7300.0,0.958904109589041,7200.0,0.9722222222222222,0.1578000117990799,69.60784313725493,0.0012547051442912682,0.011406844106463865,0.04587155963302769,20035,2,6,2,1,020035,2024-06-30,,
6.356,0.0037759597230962905,6.292,0.013986013986013998,6.2410000000000005,0.022272071783367944,2800.0,0.35714285714285715,2700.0,0.37037037037037035,6350.0,0.15748031496062992,0.14193677034538102,66.66666666666666,0.019169329073482455,0.042483660130719025,0.040783034257748874,20036,2,6,2,1,020036,2024-06-30,,
6.593999999999999,0.0009099181073703713,6.565,0.0053313023610052175,6.4575000000000005,0.022067363530778036,19200.0,1.9270833333333333,45400.0,0.8149779735682819,52000.0,0.7115384615384616,0.09218362701097346,70.83333333333331,0.0,0.024844720496894235,0.06623586429725359,20037,2,6,2,1,020037,2024-06-30,,
8.006,-0.001998501124156884,8.056000000000001,-0.008192651439920645,7.927000000000001,0.007947521130313969,69400.0,0.38904899135446686,121400.0,0.22240527182866557,93900.0,0.28753993610223644,0.2038768702055819,57.57575757575759,-0.025609756097560887,0.0037688442211054607,0.020434227330779153,20038,2,6,2,1,020038,2024-06-30,,
5.5,0.010909090909090839,5.5009999999999994,0.01072532266860574,5.343,0.040613887329215725,22600.0,0.30973451327433627,22600.0,0.30973451327433627,19450.0,0.35989717223650386,0.1863345730082538,72.72727272727269,-0.0035842293906810374,0.057034220532319324,0.07543520309477758,20040,2,6,2,1,020040,2024-06-30,,
5.704,0.0010518934081346822,5.674,0.006344730348960096,5.372999999999999,0.06272101246975631,2400.0,1.25,4900.0,0.6122448979591837,6100.0,0.4918032786885246,0.3058679426518099,72.72727272727275,-0.010398613518197486,0.07330827067669166,0.18219461697722572,20041,2,6,2,1,020041,2024-06-30,,
34.32,-0.003496503496503422,34.235,-0.0010223455527967457,33.64,0.01664684898929852,19425285.8,1.3375255976928793,18740564.2,1.3863945995820126,16698786.2,1.5559105128251778,0.12164166858188627,68.2539682539684,-0.01298701298701288,0.00588235294117645,0.041095890410958846,1101,1,6,2,1,1101,2024-06-30,0.1921287012343275,0.2635055473525223
43.93,-0.0018210789893011222,43.575,0.006310958118187001,42.519999999999996,0.03127939793038583,14122863.2,0.6410880620864472,14749304.9,0.6138593690608429,11323166.0,0.7995995996172802,0.21220510038007456,73.7864077669903,-0.015712682379348974,0.049043062200957,0.02453271028037385,1102,1,6,2,1,1102,2024-06-30,0.1359447093749769,0.1429764098065455
18.35,-0.002724795640327014,18.325,-0.0013642564802182036,18.357499999999998,-0.003132234781424347,300694.6,1.2497696998881922,597311.6,0.6291506811520151,571165.3,0.6579513846516936,0.2621669972444406,45.45454545454554,-0.005434782608695565,0.0,0.022346368715083997,1103,1,6,2,1,1103,2024-06-30,0.023901806072872792,0.08752412971373782
35.2,0.012784090909090787,34.64,0.029157043879907564,34.1925,0.04262630693865602,1133401.0,1.3974339179160773,1009393.2,1.5691139983903202,845399.0,1.8734976029070296,0.11068739355906328,85.99999999999994,0.025899280575539585,0.059435364041604766,0.07057057057057059,1104,1,6,2,1,1104,2024-06-30,0.08217572198104814,0.12566677910907784
16.8,-0.0029761904761905185,16.8,-0.0029761904761905185,16.8375,-0.005196733481811349,392100.8,0.8105058699191636,441586.8,0.7196773091949307,447021.45,0.7109278536857683,0.06399059711720906,39.99999999999999,-0.008875739644970349,-0.008875739644970349,-0.0029761904761904656,1108,1,6,2,1,1108,2024-06-30,0.021029247385404192,0.11896377000309832
19.589999999999996,0.005615109749872537,19.515,0.009479887266205416,19.4625,0.012202954399486229,255719.2,1.0515166635903757,248810.7,1.0807131686860734,286687.2,0.9379316551279583,0.09057270697053553,63.63636363636378,0.007672634271099765,0.01025641025641022,0.01285347043701801,1109,1,6,2,1,1109,2024-06-30,0.16943978674921537,0.19554325236408324
21.34,-0.011246485473289524,21.31,-0.009854528390426904,22.0875,-0.044708545557441866,740870.8,0.5479349435826057,651564.9,0.6230369376864837,1168360.5,0.3474518352854277,0.5318384296883952,21.621621621621614,0.011990407673860837,-0.029885057471264354,0.06030150753768848,1110,1,6,2,1,1110,2024-06-30,-0.012158671141263672,0.1178389255174779
18.8,-0.002659574468085144,18.785,-0.0018631887143997945,18.835,-0.004512874966817141,404570.4,0.9010916270691083,511723.9,0.7124056546899608,782970.5,0.46560502598756914,0.1376263147899063,47.05882352941169,-0.007936507936507908,-0.0026595744680851796,0.013513513513513598,1201,1,6,2,1,1201,2024-06-30,0.0944795429505652,0.05898371689608357
52.239999999999995,0.001148545176110304,51.65,0.012584704743465607,50.6875,0.031812577065351365,21091.6,0.5506931669479793,39086.6,0.29716066375688854,26360.65,0.44061887700037744,0.17717701903649863,67.80821917808213,0.005769230769230749,0.05231388329979869,0.03976143141153088,1203,1,6,2,1,1203,2024-06-30,0.039943219664354296,0.06769005910634338
56.88000000000001,0.005625879043600442,56.96,0.00421348314606745,57.010000000000005,0.0033327486405893302,1086804.4,1.0871321463181416,1325339.3,0.8914698296504148,1288837.8,0.9167173712626988,0.08846080131409507,52.000000000000036,0.008818342151675429,0.0035087719298245723,0.012389380530973604,1210,1,6,2,1,1210,2024-06-30,0.0026331276044743845,0.07973494149130818
7.364,0.000814774579033165,7.301,0.00945076016983974,7.226000000000001,0.01992803764184877,30800.2,1.0296037038720527,37706.2,0.8410287963252728,46659.85,0.6796421334402061,0.09808348465345366,82.35294117647048,0.009589041095890538,0.03076923076923066,0.057388809182209455,1213,1,6,2,1,1213,2024-06-30,0.3163968584709088,1.598518540715176
108.5,-0.027649769585253458,110.0,-0.04090909090909091,108.875,-0.030998851894374284,2345277.2,0.5619583049713697,1863818.6,0.7071224635272981,1199195.6,1.0990267142407792,0.37997180871358044,44.680851063829785,-0.06222222222222218,-0.0365296803652968,0.0,1215,1,6,2,1,1215,2024-06-30,0.0762469318170965,0.05594517435595276
82.4,-0.0133495145631069,81.97999999999999,-0.008294706025859877,81.06,0.0029607698001479755,9651484.2,0.9728716128447893,9140761.8,1.0272289340260456,10404392.45,0.9024702831158585,0.2003501302630749,55.0,-0.0024539877300613355,-0.004895960832313362,0.05584415584415581,1216,1,6,2,1,1216,2024-06-30,0.04688337270296927,0.07300694708181434
12.75,0.007843137254901933,12.51,0.02717825739408472,12.3125,0.04365482233502535,4245292.4,0.5605380680021004,2810072.1,0.8468280938414355,1852299.95,1.284699057514956,0.13734909364474993,89.47368421052634,0.04048582995951411,0.057613168724279795,0.0708333333333333,1217,1,6,2,1,1217,2024-06-30,0.25988657373981044,0.248751486167687
22.23,-0.0058479532163742244,22.255000000000003,-0.006964727027634289,22.47,-0.016466399643969624,920170.4,1.1493490770839836,947679.9,1.1159854714656288,1595131.4,0.6630155985895583,0.2746782850023419,26.530612244898023,-0.01118568232662187,-0.0045045045045044585,-0.03282275711159732,1218,1,6,2,1,1218,2024-06-30,-0.06434692763259783,0.1391064887481716
18.97,-0.00896151818661034,18.979999999999997,-0.009483667017913392,18.910000000000004,-0.005817028027498835,402755.2,0.5695072341710299,367572.6,0.6240182211622955,320749.3,0.7151130181733835,0.10332050045487161,45.833333333333414,-0.013123359580052507,-0.0026525198938992522,-0.0026525198938992522,1219,1,6,2,1,1219,2024-06-30,-0.00017289543037377522,0.08341422428534463
15.76,-0.006979695431472045,15.6,0.0032051282051282506,15.497500000000002,0.00984029682206795,452090.0,0.29523546196553785,369516.1,0.36121024226008014,333702.55,0.3999759666205727,0.15237815718310552,57.692307692307736,0.0,0.02287581699346397,0.00967741935483879,1220,1,6,2,1,1220,2024-06-30,0.15534172023504358,0.1266026191498999
100.6,0.013916500994035843,97.22999999999999,0.049058932428262994,94.845,0.07543887395223788,134428.2,0.5841780221709433,107612.4,0.7297486163304601,121452.75,0.6465888997984813,0.35771847894350844,81.94444444444441,0.07030430220356765,0.10389610389610393,0.2142857142857142,1225,1,6,2,1,1225,2024-06-30,-0.055566085242148726,0.0919801366976492
42.89,-0.0032641641408253804,42.745,0.00011697274535039323,42.2425,0.012013966976386348,1710011.6,0.5120427253242025,1643999.6,0.532602927640615,1313802.15,0.6664618413054051,0.1863568669616749,63.72549019607841,-0.005813953488372103,0.013033175355450233,0.04907975460122693,1227,1,6,2,1,1227,2024-06-30,0.11070093700148008,0.23952772699926797
67.85999999999999,0.0064839375184204545,67.6,0.010355029585798859,67.34,0.014256014256014162,1001736.4,0.9482554492379432,1104967.8,0.8596648698722261,931419.15,1.0198437513336505,0.10345594345279495,64.102564102564,0.007374631268436627,0.0194029850746269,0.02552552552552556,1229,1,6,2,1,1229,2024-06-30,-0.05850877905314037,0.283159931881222
110.2,0.016333938294010864,108.75,0.029885057471264367,105.26500000000001,0.06398138032584415,158710.6,1.0064923199836684,162084.4,0.9855421002884918,156169.85,1.0228670899024364,0.13417956710553433,85.18518518518519,0.032258064516129004,0.06161137440758302,0.12676056338028152,1231,1,6,2,1,1231,2024-06-30,0.07457476036814342,0.1263463066509855
145.3,0.001376462491397031,145.5,0.0,145.175,0.0022386774582399765,45747.2,1.132681344432009,58387.5,0.8874673517448084,67049.7,0.7728147926090646,0.07152341550152565,53.846153846153854,-0.003424657534246589,0.006920415224913601,0.01041666666666674,1232,1,6,2,1,1232,2024-06-30,0.030433420167542444,0.08376521466220145
34.18,0.0005851375073143104,34.135,0.001904203896294268,34.12,0.00234466588511153,11660.2,1.1242517281007187,14068.2,0.9318178587168223,13653.9,0.9600919883696234,0.05222152076273085,50.0,0.0029325513196480912,0.00588235294117645,0.007363770250368162,1233,1,6,2,1,1233,2024-06-30,0.06676628880301669,0.07518346516695686
44.760000000000005,-0.002457551385165472,44.755,-0.0023461065802704495,43.964999999999996,0.015580575457750536,255776.8,2.2881707801489424,287051.0,2.038874625066626,208617.0,2.8054329225326793,0.09998364314520049,67.21311475409826,-0.0055679287305122616,0.02998846597462501,0.05555555555555558,1234,1,6,2,1,1234,2024-06-30,0.2129390223270897,0.16900239665638522
93.9,0.02875399361022352,92.72999999999999,0.041734066645098725,91.715,0.05326282505587952,18452.2,2.0271295563672624,15585.3,2.400017965647116,14322.7,2.6115885971220507,0.1589483966363056,79.99999999999994,0.045454545454545414,0.060373216245883654,0.09772727272727266,1235,1,6,2,1,1235,2024-06-30,-0.5897519582245431,0.6784910091956633
24.71,0.003642250101173608,24.545,0.010389081279282909,24.305,0.020366179798395435,39239.4,0.6916772427712962,40502.6,0.6701051290534435,30449.5,0.8913446854628155,0.12654664304284372,69.04761904761902,0.012244897959183598,0.031185031185031242,0.029045643153526868,1236,1,6,2,1,1236,2024-06-30,0.16766081505262875,0.4123323128465463
54.1,0.0036968576709795883,54.0,0.005555555555555503,53.985,0.005834954153931606,12000.0,0.5,19900.0,0.3015075376884422,22300.0,0.26905829596412556,0.10090736240546995,57.142857142857125,0.005555555555555536,0.005555555555555536,0.009293680297397744,1240,1,6,2,1,1240,2024-06-30,0.16741345247472333,0.09151848249393672
201.6,-0.005456349206349178,200.4,0.0004990019960079557,201.125,-0.003107520198881293,25337.8,0.33728263700873795,24415.7,0.35002068341272213,35081.05,0.24360730365824282,0.2422177928217814,50.0,0.007537688442211143,0.0,-0.042959427207637235,1256,1,6,2,1,1256,2024-06-30,-0.21852061111136425,0.3804068501974281
26.85,0.0,26.860000000000003,-0.0003723008190618601,26.835,0.000558971492453906,15400.0,0.5844155844155844,22900.0,0.3930131004366812,68300.0,0.13177159590043924,0.022417876078421675,55.55555555555564,0.0,0.001865671641791078,0.001865671641791078,1258,1,6,2,1,1258,2024-06-30,-0.06314356225002127,
71.84,-0.000556792873051312,72.05,-0.003469812630117974,72.375,-0.007944732297063942,12800.0,1.015625,10200.0,1.2745098039215685,13450.0,0.966542750929368,0.09303169984815562,42.307692307692264,-0.002777777777777768,0.0,-0.023129251700680364,1259,1,6,2,1,1259,2024-06-30,0.08334110614342181,0.0391435450769021
28.060000000000002,0.00498930862437623,27.919999999999998,0.01002865329512898,27.764999999999997,0.015667206915181066,25552.8,1.727168842553458,28492.3,1.5489798998325863,32307.4,1.366064740585748,0.1389248549400865,56.4516129032258,0.010752688172043001,0.014388489208633004,0.029197080291970767,1260,1,6,2,1,1260,2024-06-30,,
318.1,0.0028292989625903087,317.45,0.004882658686407344,314.725,0.013583286996584246,6800.0,0.5882352941176471,8000.0,0.5,7400.0,0.5405405405405406,0.04406959018438751,80.95238095238095,0.0047244094488188,0.009493670886076,0.029032258064516148,1264,1,6,2,1,1264,2024-06-30,0.010316400918431907,0.16432465613360003
170.4,-0.005281690140845103,170.25,-0.004405286343612335,169.475,0.00014751438265234214,85800.0,1.2703962703962703,101700.0,1.0717797443461161,111750.0,0.9753914988814317,0.07885547094035772,50.0,-0.00877192982456143,-0.002941176470588225,0.014970059880239583,1268,1,6,2,1,1268,2024-06-30,0.1492049442529271,0.18131014418592012
102.64000000000001,-0.028643803585346954,101.48,-0.01754040204966497,100.83,-0.01120698204899331,8742.4,0.05193081991215227,5045.8,0.08997582147528638,4155.3,0.10925805597670445,0.2807554316348174,49.214659685863886,0.004028197381671816,-0.02731707317073173,-0.007960199004975133,1269,1,6,2,1,1269,2024-06-30,,
103.3,-0.0077444336882865165,104.25,-0.016786570743405275,106.25,-0.03529411764705882,92144.8,1.5668491331035501,76071.4,1.8979143278551467,107831.45,1.338913647178073,0.2410658520342823,28.57142857142857,-0.019138755980861233,-0.03301886792452835,-0.10480349344978168,1271,1,6,2,1,1271,2024-06-30,,
27.93,-0.03150733977801643,27.865,-0.0292481607751659,27.905,-0.030639670309980303,11036.6,0.2158273381294964,7670.4,0.3105444305381727,4268.8,0.5580022488755622,0.2534122049103267,40.22988505747131,-0.03392857142857142,-0.03392857142857142,-0.03392857142857142,1293,1,6,2,1,1293,2024-06-30,,
194.1,-0.0030911901081916247,193.9,-0.002062919030428085,206.825,-0.06442644747975336,27076.8,0.9993795426342847,28039.5,0.9650671374311239,101530.45,0.266521028913001,0.8342333859563845,28.888888888888886,-0.002577319587628857,-0.002577319587628857,-0.19875776397515532,1294,1,6,2,1,1294,2024-06-30,,
65.85999999999999,-0.028241724870938137,66.33000000000001,-0.03512739333634874,66.33,-0.03512739333634853,31471.0,0.13568046773219788,17927.3,0.23818422182927715,16663.3,0.25625176285609697,0.26809337541270434,38.888888888888886,-0.04477611940298509,-0.030303030303030276,-0.04761904761904767,1295,1,6,2,1,1295,2024-06-30,,
57.92,-0.0072513812154696424,59.1,-0.027072758037225066,60.83,-0.05474272562880155,24776233.0,0.5732418241304076,24109897.5,0.5890847524341404,19354947.05,0.7338058307940449,0.15267716416367244,19.76744186046507,-0.04485049833887045,-0.05737704918032782,-0.1234756097560975,1301,1,6,2,1,1301,2024-06-30,0.04416399165532109,0.0810043995610811
49.519999999999996,-0.004442649434571868,49.989999999999995,-0.013802760552110377,50.545,-0.024631516470471945,20692457.0,0.7016798440127241,17877662.7,0.8121576205820239,18426609.75,0.7879626364801046,0.16178767918513354,36.36363636363636,-0.03333333333333344,-0.027613412228796985,-0.07330827067669188,1303,1,6,2,1,1303,2024-06-30,0.038101042909856934,0.08291485153813223
15.41,-0.007138221933809178,15.360000000000003,-0.0039062500000001475,15.375,-0.004878048780487759,1715627.2,0.6569568260517203,2014353.9,0.5595307756000572,2055586.15,0.54830735262543,0.21019365627736583,44.444444444444436,-0.02857142857142858,0.00657894736842124,-0.034700315457413144,1304,1,6,2,1,1304,2024-06-30,0.03746059555856795,0.08479251509247415
16.82,-0.00416171224732463,16.845000000000002,-0.005639655684179424,17.042499999999997,-0.017162974915651864,1553779.2,0.6602830054617799,1796058.5,0.5712141336153583,2351247.9,0.43633595589814245,0.25085218541488535,36.363636363636324,-0.026162790697674354,0.0,-0.07967032967032961,1305,1,6,2,1,1305,2024-06-30,0.11185426374242372,0.12822454738021724
31.15,-0.004815409309791287,31.139999999999997,-0.004495825305073764,31.484999999999996,-0.015404160711449767,439483.4,0.8601735583186987,382543.8,0.9882057949965468,465079.45,0.8128331621618629,0.1983737370665546,21.153846153846175,-0.009584664536741228,-0.003215434083601365,-0.023622047244094446,1307,1,6,2,1,1307,2024-06-30,-0.04494598486172993,0.12500173858416497
17.45,0.005730659025788047,17.41,0.008041355542791532,17.575,-0.0014224751066855522,796711.8,1.2060459001611372,887457.8,1.0827230320134658,1095546.7,0.8770698684045144,0.21038757360170193,44.89795918367349,-0.011267605633802802,0.02034883720930236,-0.04619565217391297,1308,1,6,2,1,1308,2024-06-30,-0.15120053890096172,0.11573744224876939
18.3,-0.03825136612021854,17.235,0.02117783579924584,16.307499999999997,0.0792580101180441,6490316.0,0.46220291893337706,5422932.8,0.5531772401826555,3018681.55,0.9937593450359148,0.5568673880590486,68.0327868852459,-0.027624309392265234,0.14285714285714302,0.10344827586206917,1309,1,6,2,1,1309,2024-06-30,0.03937038505285075,0.1485810025739119
13.26,0.003016591251885439,13.25,0.003773584905660431,13.180000000000001,0.009104704097116783,767861.2,0.7359155534880523,907560.7,0.6226371415157135,1281650.5,0.44090101006475635,0.21222780062654284,58.823529411764746,-0.022058823529411686,0.007575757575757791,-0.022058823529411686,1310,1,6,2,1,1310,2024-06-30,0.15972295895872124,0.19485797032151372
14.11,-0.007795889440113355,14.11,-0.007795889440113355,14.0625,-0.0044444444444444444,2966437.0,1.0340253307250415,3325836.7,0.922285510891139,3426812.1,0.8951091890915174,0.2882091648904456,44.444444444444436,-0.041095890410958846,0.0035842293906811484,-0.037800687285223455,1312,1,6,2,1,1312,2024-06-30,0.03435040484977591,0.18139482946739777
12.379999999999999,-0.006462035541195339,12.4,-0.008064516129032228,12.4975,-0.015803160632126407,1155324.6,0.8432530563272,1420751.3,0.6857153676368271,1920726.05,0.5072201733297677,0.1707778235260647,37.50000000000006,-0.019920318725099584,-0.004048582995951344,-0.05747126436781613,1313,1,6,2,1,1313,2024-06-30,-0.00532561608602489,0.1633433193400904
10.46,-0.010516252390057476,10.315000000000001,0.0033931168201646496,10.184000000000001,0.016300078554595303,30945435.8,0.37388230932588773,25241176.7,0.4583760550275772,24464191.85,0.4729341181977364,0.1827072456225111,60.0,0.009756097560975618,0.024752475247524774,0.024752475247524774,1314,1,6,2,1,1314,2024-06-30,0.1219998789800958,0.11628324394996681
72.16,-0.0022172949002216822,72.19,-0.002631943482476766,72.135,-0.0018714909544604575,17159.8,0.6283872772409935,20138.2,0.5354500402220655,18149.3,0.5941275972076058,0.0503027917577408,52.38095238095225,-0.004149377593360981,-0.004149377593360981,-0.005524861878453136,1315,1,6,2,1,1315,2024-06-30,0.33586337760910817,0.18315726143831676
18.759999999999998,-0.0031982942430702948,19.015,-0.016565869050749474,19.3,-0.031088082901554476,4014865.8,0.9850269466042926,4307431.1,0.9181228691040468,10102667.05,0.3914561353380442,0.4070564266510955,15.25423728813557,-0.018372703412073532,-0.0434782608695653,-0.050761421319796995,1316,1,6,2,1,1316,2024-06-30,-0.15135235272323083,0.38245108332182887
110.8,-0.025270758122743656,115.35,-0.06371911573472037,115.9,-0.0681622088006903,10846857.2,0.4198996922352772,8912102.7,0.5110569473127818,6613075.45,0.688725243562736,0.35781701459169285,39.682539682539684,-0.08085106382978724,-0.0847457627118644,-0.060869565217391286,1319,1,6,2,1,1319,2024-06-30,0.0191308179481165,0.09361533352998973
37.12,-0.0032327586206895866,37.685,-0.01817699349873961,38.2275,-0.03211039173369954,438474.4,0.571009390742082,383859.6,0.6522515002881262,390249.1,0.6415722675593615,0.16306064058666395,17.64705882352942,-0.03014416775884665,-0.0326797385620915,-0.03771131339401823,1321,1,6,2,1,1321,2024-06-30,0.2839438823299332,0.24524383178021447
30.370000000000005,0.0009878169245964448,30.415,-0.0004931777083676005,30.65,-0.008156606851549756,30625.2,1.384186878779567,32337.2,1.310905087639004,26888.45,1.5765505263412356,0.10835402492538679,46.42857142857138,-0.0016420361247947435,-0.0065359477124183885,-0.02250803858520911,1323,1,6,2,1,1323,2024-06-30,0.11428287083879314,0.09128438688484719
