,date,stock_id,type,value,origin_name
344,2020-06-30,1103,GrossProfit,-3100000.0,營業毛利（毛損）淨額
345,2020-06-30,1103,OperatingIncome,-158560000.0,營業利益（損失）
346,2020-06-30,1103,TotalNonoperatingIncomeAndExpense,506332000.0,營業外收入及支出
347,2020-06-30,1103,OtherComprehensiveIncome,931341000.0,其他綜合損益（淨額）
348,2020-06-30,1103,EquityAttributableToOwnersOfParent,139876000.0,淨利（淨損）歸屬於母公司業主
349,2020-06-30,1103,NoncontrollingInterests,22571000.0,淨利（淨損）歸屬於非控制權益
350,2020-09-30,1103,OperatingExpenses,159850000.0,營業費用
351,2020-09-30,1103,TAX,6365000.0,所得稅費用（利益）
352,2020-09-30,1103,IncomeLossFromDiscontinuedOperation,0.0,停業單位損益
353,2020-09-30,1103,EPS,0.93,基本每股盈餘（元）
354,2020-09-30,1103,PreTaxIncome,651657000.0,稅前淨利（淨損）
355,2020-09-30,1103,IncomeFromContinuingOperations,645292000.0,繼續營業單位本期淨利（淨損）
356,2020-09-30,1103,IncomeAfterTaxes,645292000.0,本期淨利（淨損）
357,2020-09-30,1103,TotalConsolidatedProfitForThePeriod,848433000.0,本期綜合損益總額
358,2020-09-30,1103,Revenue,489170000.0,營業收入
359,2020-09-30,1103,CostOfGoodsSold,507476000.0,營業成本
360,2020-09-30,1103,GrossProfit,-18306000.0,營業毛利（毛損）淨額
361,2020-09-30,1103,OperatingIncome,-178156000.0,營業利益（損失）
362,2020-09-30,1103,TotalNonoperatingIncomeAndExpense,829813000.0,營業外收入及支出
363,2020-09-30,1103,OtherComprehensiveIncome,203141000.0,其他綜合損益（淨額）
364,2020-09-30,1103,EquityAttributableToOwnersOfParent,595462000.0,淨利（淨損）歸屬於母公司業主
365,2020-09-30,1103,NoncontrollingInterests,49830000.0,淨利（淨損）歸屬於非控制權益
366,2020-12-31,1103,OperatingExpenses,148417000.0,營業費用
367,2020-12-31,1103,TAX,67899000.0,所得稅費用（利益）
368,2020-12-31,1103,IncomeLossFromDiscontinuedOperation,0.0,停業單位損益
369,2020-12-31,1103,EPS,1.92,基本每股盈餘（元）
370,2020-12-31,1103,PreTaxIncome,1312348000.0,稅前淨利（淨損）
371,2020-12-31,1103,IncomeFromContinuingOperations,1244449000.0,繼續營業單位本期淨利（淨損）
372,2020-12-31,1103,IncomeAfterTaxes,1244449000.0,本期淨利（淨損）
373,2020-12-31,1103,TotalConsolidatedProfitForThePeriod,1927715000.0,本期綜合損益總額
374,2020-12-31,1103,Revenue,576928000.0,營業收入
375,2020-12-31,1103,CostOfGoodsSold,679780000.0,營業成本
376,2020-12-31,1103,GrossProfit,-102852000.0,營業毛利（毛損）淨額
377,2020-12-31,1103,OperatingIncome,1318194000.0,營業利益（損失）
378,2020-12-31,1103,TotalNonoperatingIncomeAndExpense,-5846000.0,營業外收入及支出
379,2020-12-31,1103,OtherComprehensiveIncome,683266000.0,其他綜合損益（淨額）
380,2020-12-31,1103,EquityAttributableToOwnersOfParent,1239117000.0,淨利（淨損）歸屬於母公司業主
381,2020-12-31,1103,NoncontrollingInterests,5332000.0,淨利（淨損）歸屬於非控制權益
382,2020-12-31,1103,OTHNOE,1569463000.0,其他收益及費損淨額
383,2021-03-31,1103,OperatingExpenses,125049000.0,營業費用
384,2021-03-31,1103,TAX,9475000.0,所得稅費用（利益）
385,2021-03-31,1103,IncomeLossFromDiscontinuedOperation,0.0,停業單位損益
386,2021-03-31,1103,EPS,-0.2,基本每股盈餘（元）
387,2021-03-31,1103,PreTaxIncome,-110830000.0,稅前淨利（淨損）
388,2021-03-31,1103,IncomeFromContinuingOperations,-120305000.0,繼續營業單位本期淨利（淨損）
389,2021-03-31,1103,IncomeAfterTaxes,-120305000.0,本期淨利（淨損）
390,2021-03-31,1103,TotalConsolidatedProfitForThePeriod,934682000.0,本期綜合損益總額
391,2021-03-31,1103,Revenue,544526000.0,營業收入
392,2021-03-31,1103,CostOfGoodsSold,554747000.0,營業成本
393,2021-03-31,1103,OperatingIncome,-135270000.0,營業利益（損失）
394,2021-03-31,1103,TotalNonoperatingIncomeAndExpense,24440000.0,營業外收入及支出
395,2021-03-31,1103,OtherComprehensiveIncome,1054987000.0,其他綜合損益（淨額）
396,2021-03-31,1103,GrossProfit,-10221000.0,營業毛利（毛損）
397,2021-03-31,1103,EquityAttributableToOwnersOfParent,-127102000.0,淨利（淨損）歸屬於母公司業主
398,2021-03-31,1103,NoncontrollingInterests,6797000.0,淨利（淨損）歸屬於非控制權益
399,2021-03-31,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,49408000.0,綜合損益總額歸屬於非控制權益
400,2021-06-30,1103,OperatingExpenses,161317000.0,營業費用
401,2021-06-30,1103,TAX,-16885000.0,所得稅費用（利益）
402,2021-06-30,1103,IncomeLossFromDiscontinuedOperation,0.0,停業單位損益
403,2021-06-30,1103,EPS,-0.25,基本每股盈餘（元）
404,2021-06-30,1103,PreTaxIncome,-171152000.0,稅前淨利（淨損）
405,2021-06-30,1103,IncomeFromContinuingOperations,-154267000.0,繼續營業單位本期淨利（淨損）
406,2021-06-30,1103,IncomeAfterTaxes,-154267000.0,本期淨利（淨損）
407,2021-06-30,1103,TotalConsolidatedProfitForThePeriod,1104658000.0,本期綜合損益總額
408,2021-06-30,1103,Revenue,550388000.0,營業收入
409,2021-06-30,1103,CostOfGoodsSold,550202000.0,營業成本
410,2021-06-30,1103,OperatingIncome,-161131000.0,營業利益（損失）
411,2021-06-30,1103,TotalNonoperatingIncomeAndExpense,-10021000.0,營業外收入及支出
412,2021-06-30,1103,OtherComprehensiveIncome,1258925000.0,其他綜合損益（淨額）
413,2021-06-30,1103,GrossProfit,186000.0,營業毛利（毛損）
414,2021-06-30,1103,EquityAttributableToOwnersOfParent,-162491000.0,淨利（淨損）歸屬於母公司業主
415,2021-06-30,1103,NoncontrollingInterests,8224000.0,淨利（淨損）歸屬於非控制權益
416,2021-06-30,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,56283000.0,綜合損益總額歸屬於非控制權益
417,2021-09-30,1103,OperatingExpenses,156060000.0,營業費用
418,2021-09-30,1103,TAX,27679000.0,所得稅費用（利益）
419,2021-09-30,1103,IncomeLossFromDiscontinuedOperation,0.0,停業單位損益
420,2021-09-30,1103,PreTaxIncome,982346000.0,稅前淨利（淨損）
421,2021-09-30,1103,IncomeFromContinuingOperations,954667000.0,繼續營業單位本期淨利（淨損）
422,2021-09-30,1103,IncomeAfterTaxes,954667000.0,本期淨利（淨損）
423,2021-09-30,1103,TotalConsolidatedProfitForThePeriod,869654000.0,本期綜合損益總額
424,2021-09-30,1103,Revenue,560318000.0,營業收入
425,2021-09-30,1103,CostOfGoodsSold,547228000.0,營業成本
426,2021-09-30,1103,OperatingIncome,-142970000.0,營業利益（損失）
427,2021-09-30,1103,TotalNonoperatingIncomeAndExpense,1125316000.0,營業外收入及支出
428,2021-09-30,1103,OtherComprehensiveIncome,-85013000.0,其他綜合損益（淨額）
429,2021-09-30,1103,EquityAttributableToOwnersOfParent,886623000.0,淨利（淨損）歸屬於母公司業主
430,2021-09-30,1103,NoncontrollingInterests,68044000.0,淨利（淨損）歸屬於非控制權益
431,2021-09-30,1103,GrossProfit,13090000.0,營業毛利（毛損）
432,2021-09-30,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,66452000.0,綜合損益總額歸屬於非控制權益
433,2021-09-30,1103,EPS,1.38,基本每股盈餘（元）
434,2021-12-31,1103,OperatingExpenses,114009000.0,營業費用
435,2021-12-31,1103,TAX,51716000.0,所得稅費用（利益）
436,2021-12-31,1103,IncomeLossFromDiscontinuedOperation,0.0,停業單位損益
437,2021-12-31,1103,PreTaxIncome,119156000.0,稅前淨利（淨損）
438,2021-12-31,1103,IncomeFromContinuingOperations,67440000.0,繼續營業單位本期淨利（淨損）
439,2021-12-31,1103,IncomeAfterTaxes,67440000.0,本期淨利（淨損）
440,2021-12-31,1103,TotalConsolidatedProfitForThePeriod,-1073826000.0,本期綜合損益總額
441,2021-12-31,1103,Revenue,565022000.0,營業收入
442,2021-12-31,1103,CostOfGoodsSold,537278000.0,營業成本
443,2021-12-31,1103,OperatingIncome,-86265000.0,營業利益（損失）
444,2021-12-31,1103,TotalNonoperatingIncomeAndExpense,205421000.0,營業外收入及支出
445,2021-12-31,1103,OtherComprehensiveIncome,-1141266000.0,其他綜合損益（淨額）
446,2021-12-31,1103,OTHNOE,0.0,其他收益及費損淨額
447,2021-12-31,1103,GrossProfit,27744000.0,營業毛利（毛損）
448,2021-12-31,1103,EquityAttributableToOwnersOfParent,60818000.0,淨利（淨損）歸屬於母公司業主
449,2021-12-31,1103,NoncontrollingInterests,6622000.0,淨利（淨損）歸屬於非控制權益
450,2021-12-31,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-39789000.0,綜合損益總額歸屬於非控制權益
451,2021-12-31,1103,EPS,0.09,基本每股盈餘（元）
452,2022-03-31,1103,OperatingExpenses,115600000.0,營業費用
453,2022-03-31,1103,TAX,25993000.0,所得稅費用（利益）
454,2022-03-31,1103,EPS,-0.12,基本每股盈餘（元）
455,2022-03-31,1103,PreTaxIncome,-51257000.0,稅前淨利（淨損）
456,2022-03-31,1103,IncomeFromContinuingOperations,-77250000.0,繼續營業單位本期淨利（淨損）
457,2022-03-31,1103,IncomeAfterTaxes,-77250000.0,本期淨利（淨損）
458,2022-03-31,1103,TotalConsolidatedProfitForThePeriod,588461000.0,本期綜合損益總額
459,2022-03-31,1103,Revenue,512577000.0,營業收入
460,2022-03-31,1103,CostOfGoodsSold,497255000.0,營業成本
461,2022-03-31,1103,OperatingIncome,-100278000.0,營業利益（損失）
462,2022-03-31,1103,TotalNonoperatingIncomeAndExpense,49021000.0,營業外收入及支出
463,2022-03-31,1103,OtherComprehensiveIncome,665711000.0,其他綜合損益（淨額）
464,2022-03-31,1103,EquityAttributableToOwnersOfParent,-80636000.0,淨利（淨損）歸屬於母公司業主
465,2022-03-31,1103,NoncontrollingInterests,3386000.0,淨利（淨損）歸屬於非控制權益
466,2022-03-31,1103,GrossProfit,15322000.0,營業毛利（毛損）
467,2022-03-31,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,32623000.0,綜合損益總額歸屬於非控制權益
468,2022-06-30,1103,OperatingExpenses,110746000.0,營業費用
469,2022-06-30,1103,TAX,176000.0,所得稅費用（利益）
470,2022-06-30,1103,EPS,-0.62,基本每股盈餘（元）
471,2022-06-30,1103,PreTaxIncome,-419086000.0,稅前淨利（淨損）
472,2022-06-30,1103,IncomeFromContinuingOperations,-419262000.0,繼續營業單位本期淨利（淨損）
473,2022-06-30,1103,IncomeAfterTaxes,-419262000.0,本期淨利（淨損）
474,2022-06-30,1103,TotalConsolidatedProfitForThePeriod,-3666050000.0,本期綜合損益總額
475,2022-06-30,1103,Revenue,514786000.0,營業收入
476,2022-06-30,1103,CostOfGoodsSold,518962000.0,營業成本
477,2022-06-30,1103,OperatingIncome,-114922000.0,營業利益（損失）
478,2022-06-30,1103,TotalNonoperatingIncomeAndExpense,-304164000.0,營業外收入及支出
479,2022-06-30,1103,OtherComprehensiveIncome,-3246788000.0,其他綜合損益（淨額）
480,2022-06-30,1103,GrossProfit,-4176000.0,營業毛利（毛損）
481,2022-06-30,1103,EquityAttributableToOwnersOfParent,-400207000.0,淨利（淨損）歸屬於母公司業主
482,2022-06-30,1103,NoncontrollingInterests,-19055000.0,淨利（淨損）歸屬於非控制權益
483,2022-06-30,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-143026000.0,綜合損益總額歸屬於非控制權益
484,2022-09-30,1103,OperatingExpenses,152610000.0,營業費用
485,2022-09-30,1103,TAX,17627000.0,所得稅費用（利益）
486,2022-09-30,1103,EPS,0.41,基本每股盈餘（元）
487,2022-09-30,1103,PreTaxIncome,303800000.0,稅前淨利（淨損）
488,2022-09-30,1103,IncomeFromContinuingOperations,286173000.0,繼續營業單位本期淨利（淨損）
489,2022-09-30,1103,IncomeAfterTaxes,286173000.0,本期淨利（淨損）
490,2022-09-30,1103,TotalConsolidatedProfitForThePeriod,-331002000.0,本期綜合損益總額
491,2022-09-30,1103,Revenue,566460000.0,營業收入
492,2022-09-30,1103,CostOfGoodsSold,522802000.0,營業成本
493,2022-09-30,1103,OperatingIncome,-108952000.0,營業利益（損失）
494,2022-09-30,1103,TotalNonoperatingIncomeAndExpense,412752000.0,營業外收入及支出
495,2022-09-30,1103,OtherComprehensiveIncome,-617175000.0,其他綜合損益（淨額）
496,2022-09-30,1103,EquityAttributableToOwnersOfParent,265457000.0,淨利（淨損）歸屬於母公司業主
497,2022-09-30,1103,NoncontrollingInterests,20716000.0,淨利（淨損）歸屬於非控制權益
498,2022-09-30,1103,GrossProfit,43658000.0,營業毛利（毛損）
499,2022-09-30,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-351000.0,綜合損益總額歸屬於非控制權益
500,2022-12-31,1103,OperatingExpenses,149000000.0,營業費用
501,2022-12-31,1103,TAX,8788000.0,所得稅費用（利益）
502,2022-12-31,1103,PreTaxIncome,45241000.0,稅前淨利（淨損）
503,2022-12-31,1103,IncomeFromContinuingOperations,36453000.0,繼續營業單位本期淨利（淨損）
504,2022-12-31,1103,IncomeAfterTaxes,36453000.0,本期淨利（淨損）
505,2022-12-31,1103,TotalConsolidatedProfitForThePeriod,-42018000.0,本期綜合損益總額
506,2022-12-31,1103,Revenue,659836000.0,營業收入
507,2022-12-31,1103,CostOfGoodsSold,582054000.0,營業成本
508,2022-12-31,1103,OperatingIncome,-71218000.0,營業利益（損失）
509,2022-12-31,1103,TotalNonoperatingIncomeAndExpense,116459000.0,營業外收入及支出
510,2022-12-31,1103,OtherComprehensiveIncome,-78471000.0,其他綜合損益（淨額）
511,2022-12-31,1103,GrossProfit,77782000.0,營業毛利（毛損）
512,2022-12-31,1103,EquityAttributableToOwnersOfParent,34624000.0,淨利（淨損）歸屬於母公司業主
513,2022-12-31,1103,NoncontrollingInterests,1829000.0,淨利（淨損）歸屬於非控制權益
514,2022-12-31,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-4027000.0,綜合損益總額歸屬於非控制權益
515,2022-12-31,1103,EPS,0.05,基本每股盈餘（元）
516,2023-03-31,1103,OperatingExpenses,118932000.0,營業費用
517,2023-03-31,1103,TAX,-412000.0,所得稅費用（利益）
518,2023-03-31,1103,EPS,0.03,基本每股盈餘（元）
519,2023-03-31,1103,PreTaxIncome,25471000.0,稅前淨利（淨損）
520,2023-03-31,1103,IncomeFromContinuingOperations,25883000.0,繼續營業單位本期淨利（淨損）
521,2023-03-31,1103,IncomeAfterTaxes,25883000.0,本期淨利（淨損）
522,2023-03-31,1103,TotalConsolidatedProfitForThePeriod,1005197000.0,本期綜合損益總額
523,2023-03-31,1103,Revenue,651402000.0,營業收入
524,2023-03-31,1103,CostOfGoodsSold,588712000.0,營業成本
525,2023-03-31,1103,OperatingIncome,-56242000.0,營業利益（損失）
526,2023-03-31,1103,TotalNonoperatingIncomeAndExpense,81713000.0,營業外收入及支出
527,2023-03-31,1103,OtherComprehensiveIncome,979314000.0,其他綜合損益（淨額）
528,2023-03-31,1103,EquityAttributableToOwnersOfParent,19993000.0,淨利（淨損）歸屬於母公司業主
529,2023-03-31,1103,NoncontrollingInterests,5890000.0,淨利（淨損）歸屬於非控制權益
530,2023-03-31,1103,GrossProfit,62690000.0,營業毛利（毛損）
531,2023-03-31,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,41946000.0,綜合損益總額歸屬於非控制權益
532,2023-06-30,1103,OperatingExpenses,122033000.0,營業費用
533,2023-06-30,1103,TAX,-7843000.0,所得稅費用（利益）
534,2023-06-30,1103,EPS,0.0,基本每股盈餘（元）
535,2023-06-30,1103,PreTaxIncome,-7763000.0,稅前淨利（淨損）
536,2023-06-30,1103,IncomeFromContinuingOperations,80000.0,繼續營業單位本期淨利（淨損）
537,2023-06-30,1103,IncomeAfterTaxes,80000.0,本期淨利（淨損）
538,2023-06-30,1103,TotalConsolidatedProfitForThePeriod,649429000.0,本期綜合損益總額
539,2023-06-30,1103,Revenue,725302000.0,營業收入
540,2023-06-30,1103,CostOfGoodsSold,646876000.0,營業成本
541,2023-06-30,1103,OperatingIncome,-43607000.0,營業利益（損失）
542,2023-06-30,1103,TotalNonoperatingIncomeAndExpense,35844000.0,營業外收入及支出
543,2023-06-30,1103,OtherComprehensiveIncome,649349000.0,其他綜合損益（淨額）
544,2023-06-30,1103,EquityAttributableToOwnersOfParent,-1999000.0,淨利（淨損）歸屬於母公司業主
545,2023-06-30,1103,NoncontrollingInterests,2079000.0,淨利（淨損）歸屬於非控制權益
546,2023-06-30,1103,GrossProfit,78426000.0,營業毛利（毛損）
547,2023-06-30,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,25050000.0,綜合損益總額歸屬於非控制權益
548,2023-09-30,1103,OperatingExpenses,134597000.0,營業費用
549,2023-09-30,1103,TAX,10608000.0,所得稅費用（利益）
550,2023-09-30,1103,EPS,0.18,基本每股盈餘（元）
551,2023-09-30,1103,PreTaxIncome,132186000.0,稅前淨利（淨損）
552,2023-09-30,1103,IncomeFromContinuingOperations,121578000.0,繼續營業單位本期淨利（淨損）
553,2023-09-30,1103,IncomeAfterTaxes,121578000.0,本期淨利（淨損）
554,2023-09-30,1103,TotalConsolidatedProfitForThePeriod,-1457386000.0,本期綜合損益總額
555,2023-09-30,1103,Revenue,738527000.0,營業收入
556,2023-09-30,1103,CostOfGoodsSold,630635000.0,營業成本
557,2023-09-30,1103,OperatingIncome,-26705000.0,營業利益（損失）
558,2023-09-30,1103,TotalNonoperatingIncomeAndExpense,158891000.0,營業外收入及支出
559,2023-09-30,1103,OtherComprehensiveIncome,-1578964000.0,其他綜合損益（淨額）
560,2023-09-30,1103,GrossProfit,107892000.0,營業毛利（毛損）
561,2023-09-30,1103,EquityAttributableToOwnersOfParent,117448000.0,淨利（淨損）歸屬於母公司業主
562,2023-09-30,1103,NoncontrollingInterests,4130000.0,淨利（淨損）歸屬於非控制權益
563,2023-09-30,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-53348000.0,綜合損益總額歸屬於非控制權益
564,2023-12-31,1103,OperatingExpenses,138393000.0,營業費用
565,2023-12-31,1103,TAX,-15624000.0,所得稅費用（利益）
566,2023-12-31,1103,EPS,-0.09,基本每股盈餘（元）
567,2023-12-31,1103,PreTaxIncome,-67127000.0,稅前淨利（淨損）
568,2023-12-31,1103,IncomeFromContinuingOperations,-51503000.0,繼續營業單位本期淨利（淨損）
569,2023-12-31,1103,IncomeAfterTaxes,-51503000.0,本期淨利（淨損）
570,2023-12-31,1103,TotalConsolidatedProfitForThePeriod,380448000.0,本期綜合損益總額
571,2023-12-31,1103,Revenue,796352000.0,營業收入
572,2023-12-31,1103,CostOfGoodsSold,678929000.0,營業成本
573,2023-12-31,1103,OperatingIncome,-20970000.0,營業利益（損失）
574,2023-12-31,1103,TotalNonoperatingIncomeAndExpense,-46157000.0,營業外收入及支出
575,2023-12-31,1103,OtherComprehensiveIncome,431951000.0,其他綜合損益（淨額）
576,2023-12-31,1103,EquityAttributableToOwnersOfParent,-54360000.0,淨利（淨損）歸屬於母公司業主
577,2023-12-31,1103,NoncontrollingInterests,2857000.0,淨利（淨損）歸屬於非控制權益
578,2023-12-31,1103,GrossProfit,117423000.0,營業毛利（毛損）
579,2023-12-31,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,16335000.0,綜合損益總額歸屬於非控制權益
580,2024-03-31,1103,OperatingExpenses,123866000.0,營業費用
581,2024-03-31,1103,TAX,13717000.0,所得稅費用（利益）
582,2024-03-31,1103,EPS,-0.06,基本每股盈餘（元）
583,2024-03-31,1103,PreTaxIncome,-29843000.0,稅前淨利（淨損）
584,2024-03-31,1103,IncomeFromContinuingOperations,-43560000.0,繼續營業單位本期淨利（淨損）
585,2024-03-31,1103,IncomeAfterTaxes,-43560000.0,本期淨利（淨損）
586,2024-03-31,1103,TotalConsolidatedProfitForThePeriod,-853891000.0,本期綜合損益總額
587,2024-03-31,1103,Revenue,699142000.0,營業收入
588,2024-03-31,1103,CostOfGoodsSold,594879000.0,營業成本
589,2024-03-31,1103,OperatingIncome,-19603000.0,營業利益（損失）
590,2024-03-31,1103,TotalNonoperatingIncomeAndExpense,-10240000.0,營業外收入及支出
591,2024-03-31,1103,OtherComprehensiveIncome,-810331000.0,其他綜合損益（淨額）
592,2024-03-31,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-33518000.0,綜合損益總額歸屬於非控制權益
593,2024-03-31,1103,NoncontrollingInterests,-4862000.0,淨利（淨損）歸屬於非控制權益
594,2024-03-31,1103,EquityAttributableToOwnersOfParent,-38698000.0,淨利（淨損）歸屬於母公司業主
595,2024-03-31,1103,GrossProfit,104263000.0,營業毛利（毛損）
596,2024-06-30,1103,OperatingExpenses,126107000.0,營業費用
597,2024-06-30,1103,TAX,16164000.0,所得稅費用（利益）
598,2024-06-30,1103,EPS,0.11,基本每股盈餘（元）
599,2024-06-30,1103,PreTaxIncome,91916000.0,稅前淨利（淨損）
600,2024-06-30,1103,IncomeFromContinuingOperations,75752000.0,繼續營業單位本期淨利（淨損）
601,2024-06-30,1103,IncomeAfterTaxes,75752000.0,本期淨利（淨損）
602,2024-06-30,1103,TotalConsolidatedProfitForThePeriod,908727000.0,本期綜合損益總額
603,2024-06-30,1103,Revenue,738302000.0,營業收入
604,2024-06-30,1103,CostOfGoodsSold,619112000.0,營業成本
605,2024-06-30,1103,OperatingIncome,-6917000.0,營業利益（損失）
606,2024-06-30,1103,TotalNonoperatingIncomeAndExpense,98833000.0,營業外收入及支出
607,2024-06-30,1103,OtherComprehensiveIncome,832975000.0,其他綜合損益（淨額）
608,2024-06-30,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,34307000.0,綜合損益總額歸屬於非控制權益
609,2024-06-30,1103,NoncontrollingInterests,3756000.0,淨利（淨損）歸屬於非控制權益
610,2024-06-30,1103,EquityAttributableToOwnersOfParent,71996000.0,淨利（淨損）歸屬於母公司業主
611,2024-06-30,1103,GrossProfit,119190000.0,營業毛利（毛損）
612,2024-09-30,1103,OperatingExpenses,181858000.0,營業費用
613,2024-09-30,1103,TAX,26863000.0,所得稅費用（利益）
614,2024-09-30,1103,EPS,0.74,基本每股盈餘（元）
615,2024-09-30,1103,PreTaxIncome,537372000.0,稅前淨利（淨損）
616,2024-09-30,1103,IncomeFromContinuingOperations,510509000.0,繼續營業單位本期淨利（淨損）
617,2024-09-30,1103,IncomeAfterTaxes,510509000.0,本期淨利（淨損）
618,2024-09-30,1103,TotalConsolidatedProfitForThePeriod,308602000.0,本期綜合損益總額
619,2024-09-30,1103,Revenue,775735000.0,營業收入
620,2024-09-30,1103,CostOfGoodsSold,648372000.0,營業成本
621,2024-09-30,1103,OperatingIncome,-54495000.0,營業利益（損失）
622,2024-09-30,1103,TotalNonoperatingIncomeAndExpense,591867000.0,營業外收入及支出
623,2024-09-30,1103,OtherComprehensiveIncome,-201907000.0,其他綜合損益（淨額）
624,2024-09-30,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,17636000.0,綜合損益總額歸屬於非控制權益
625,2024-09-30,1103,NoncontrollingInterests,25912000.0,淨利（淨損）歸屬於非控制權益
626,2024-09-30,1103,EquityAttributableToOwnersOfParent,484597000.0,淨利（淨損）歸屬於母公司業主
627,2024-09-30,1103,GrossProfit,127363000.0,營業毛利（毛損）
628,2024-12-31,1103,OperatingExpenses,155085000.0,營業費用
629,2024-12-31,1103,TAX,-8371000.0,所得稅費用（利益）
630,2024-12-31,1103,PreTaxIncome,-213661000.0,稅前淨利（淨損）
631,2024-12-31,1103,IncomeFromContinuingOperations,-205290000.0,繼續營業單位本期淨利（淨損）
632,2024-12-31,1103,IncomeAfterTaxes,-205290000.0,本期淨利（淨損）
633,2024-12-31,1103,TotalConsolidatedProfitForThePeriod,-873767000.0,本期綜合損益總額
634,2024-12-31,1103,Revenue,772178000.0,營業收入
635,2024-12-31,1103,CostOfGoodsSold,688027000.0,營業成本
636,2024-12-31,1103,OperatingIncome,-70934000.0,營業利益（損失）
637,2024-12-31,1103,TotalNonoperatingIncomeAndExpense,-142727000.0,營業外收入及支出
638,2024-12-31,1103,OtherComprehensiveIncome,-668477000.0,其他綜合損益（淨額）
639,2024-12-31,1103,NoncontrollingInterests,-6975000.0,淨利（淨損）歸屬於非控制權益
640,2024-12-31,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-30879000.0,綜合損益總額歸屬於非控制權益
641,2024-12-31,1103,GrossProfit,84151000.0,營業毛利（毛損）
642,2024-12-31,1103,EquityAttributableToOwnersOfParent,-198315000.0,淨利（淨損）歸屬於母公司業主
643,2024-12-31,1103,EPS,-0.31,基本每股盈餘（元）
644,2025-03-31,1103,OperatingExpenses,128918000.0,營業費用
645,2025-03-31,1103,TAX,9938000.0,所得稅費用（利益）
646,2025-03-31,1103,EPS,0.13,基本每股盈餘（元）
647,2025-03-31,1103,PreTaxIncome,95085000.0,稅前淨利（淨損）
648,2025-03-31,1103,IncomeFromContinuingOperations,85147000.0,繼續營業單位本期淨利（淨損）
649,2025-03-31,1103,IncomeAfterTaxes,85147000.0,本期淨利（淨損）
650,2025-03-31,1103,TotalConsolidatedProfitForThePeriod,297809000.0,本期綜合損益總額
651,2025-03-31,1103,Revenue,752475000.0,營業收入
652,2025-03-31,1103,CostOfGoodsSold,631715000.0,營業成本
653,2025-03-31,1103,OperatingIncome,-8158000.0,營業利益（損失）
654,2025-03-31,1103,TotalNonoperatingIncomeAndExpense,103243000.0,營業外收入及支出
655,2025-03-31,1103,OtherComprehensiveIncome,212662000.0,其他綜合損益（淨額）
656,2025-03-31,1103,NoncontrollingInterests,1977000.0,淨利（淨損）歸屬於非控制權益
657,2025-03-31,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,8518000.0,綜合損益總額歸屬於非控制權益
658,2025-03-31,1103,EquityAttributableToOwnersOfParent,83170000.0,淨利（淨損）歸屬於母公司業主
659,2025-03-31,1103,GrossProfit,120760000.0,營業毛利（毛損）
